trial_id,family_id,variant_name,variant_order_source,slot_A_profile,slot_B_profile,source_origin,source_split,source_trial_id,source_config_id,source_labelA,P_E,P_A,P_S,P_D,Q_E,Q_A,Q_S,Q_D,order_id_A,order_A,order_id_B,order_B,source_order_id_A,source_order_A,source_order_id_B,source_order_B,source_paraphrase_id,paraphrase_id,seed,variant_delta_E,variant_delta_A,variant_delta_S,variant_delta_D,source_delta_E,source_delta_A,source_delta_S,source_delta_D,delta_base_E,delta_base_A,delta_base_S,delta_base_D,labelA
train_0356__p_at_ob_vs_q_at_ob,train_0356,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01077,B3-0435,A,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,566227023,-1,1,-2,2,-1,1,-2,2,-1,1,-2,2,A
train_0356__q_at_ob_vs_p_at_ob,train_0356,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01077,B3-0435,A,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,566227023,1,-1,2,-2,-1,1,-2,2,1,-1,2,-2,B
train_0357__p_at_oa_vs_q_at_oa,train_0357,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01078,B3-0435,B,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2009238895,-1,1,-2,2,1,-1,2,-2,-1,1,-2,2,A
train_0357__q_at_oa_vs_p_at_oa,train_0357,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01078,B3-0435,B,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2009238895,1,-1,2,-2,1,-1,2,-2,1,-1,2,-2,B
train_0357__p_at_ob_vs_q_at_ob,train_0357,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01078,B3-0435,B,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2009238895,-1,1,-2,2,1,-1,2,-2,-1,1,-2,2,A
train_0357__q_at_ob_vs_p_at_ob,train_0357,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01078,B3-0435,B,Low,Medium,Low,High,Medium,Low,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,2009238895,1,-1,2,-2,1,-1,2,-2,1,-1,2,-2,B
train_0358__p_at_oa_vs_q_at_oa,train_0358,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01084,B3-0438,B,Low,High,High,High,High,Low,High,High,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,3125161614,-2,2,0,0,2,-2,0,0,-2,2,0,0,A
train_0358__q_at_oa_vs_p_at_oa,train_0358,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01084,B3-0438,B,Low,High,High,High,High,Low,High,High,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,3125161614,2,-2,0,0,2,-2,0,0,2,-2,0,0,B
train_0358__p_at_ob_vs_q_at_ob,train_0358,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01084,B3-0438,B,Low,High,High,High,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,3125161614,-2,2,0,0,2,-2,0,0,-2,2,0,0,A
train_0358__q_at_ob_vs_p_at_ob,train_0358,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01084,B3-0438,B,Low,High,High,High,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,3125161614,2,-2,0,0,2,-2,0,0,2,-2,0,0,B
train_0359__p_at_oa_vs_q_at_oa,train_0359,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01087,B3-0440,A,Medium,High,Low,Medium,High,Medium,Medium,Low,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,590845078,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,A
train_0359__q_at_oa_vs_p_at_oa,train_0359,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01087,B3-0440,A,Medium,High,Low,Medium,High,Medium,Medium,Low,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,590845078,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,B
train_0359__p_at_ob_vs_q_at_ob,train_0359,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01087,B3-0440,A,Medium,High,Low,Medium,High,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,2,0,590845078,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,A
train_0359__q_at_ob_vs_p_at_ob,train_0359,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01087,B3-0440,A,Medium,High,Low,Medium,High,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,2,0,590845078,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,B
train_0360__p_at_oa_vs_q_at_oa,train_0360,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01090,B3-0441,B,High,Low,High,High,High,Medium,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,2,0,4140417307,0,-1,1,1,0,1,-1,-1,0,-1,1,1,A
train_0360__q_at_oa_vs_p_at_oa,train_0360,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01090,B3-0441,B,High,Low,High,High,High,Medium,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,2,0,4140417307,0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,B
train_0360__p_at_ob_vs_q_at_ob,train_0360,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01090,B3-0441,B,High,Low,High,High,High,Medium,Medium,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,2,0,4140417307,0,-1,1,1,0,1,-1,-1,0,-1,1,1,A
train_0360__q_at_ob_vs_p_at_ob,train_0360,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01090,B3-0441,B,High,Low,High,High,High,Medium,Medium,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,2,0,4140417307,0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,B
train_0361__p_at_oa_vs_q_at_oa,train_0361,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01098,B3-0445,B,Low,Low,High,Low,Medium,Low,Medium,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,0,0,973164064,-1,0,1,0,1,0,-1,0,-1,0,1,0,A
train_0361__q_at_oa_vs_p_at_oa,train_0361,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01098,B3-0445,B,Low,Low,High,Low,Medium,Low,Medium,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,0,0,973164064,1,0,-1,0,1,0,-1,0,1,0,-1,0,B
train_0361__p_at_ob_vs_q_at_ob,train_0361,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01098,B3-0445,B,Low,Low,High,Low,Medium,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,0,0,973164064,-1,0,1,0,1,0,-1,0,-1,0,1,0,A
train_0361__q_at_ob_vs_p_at_ob,train_0361,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01098,B3-0445,B,Low,Low,High,Low,Medium,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,0,0,973164064,1,0,-1,0,1,0,-1,0,1,0,-1,0,B
train_0362__p_at_oa_vs_q_at_oa,train_0362,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01100,B3-0446,B,Low,Low,High,Low,Low,High,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,4006195401,0,-2,2,-2,0,2,-2,2,0,-2,2,-2,A
train_0362__q_at_oa_vs_p_at_oa,train_0362,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01100,B3-0446,B,Low,Low,High,Low,Low,High,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,4006195401,0,2,-2,2,0,2,-2,2,0,2,-2,2,B
train_0362__p_at_ob_vs_q_at_ob,train_0362,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01100,B3-0446,B,Low,Low,High,Low,Low,High,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,4006195401,0,-2,2,-2,0,2,-2,2,0,-2,2,-2,A
train_0362__q_at_ob_vs_p_at_ob,train_0362,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01100,B3-0446,B,Low,Low,High,Low,Low,High,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,0,4006195401,0,2,-2,2,0,2,-2,2,0,2,-2,2,B
train_0363__p_at_oa_vs_q_at_oa,train_0363,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01104,B3-0448,B,Medium,High,Low,High,High,Medium,High,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,2,0,665477376,-1,1,-2,1,1,-1,2,-1,-1,1,-2,1,A
train_0363__q_at_oa_vs_p_at_oa,train_0363,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01104,B3-0448,B,Medium,High,Low,High,High,Medium,High,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,2,0,665477376,1,-1,2,-1,1,-1,2,-1,1,-1,2,-1,B
train_0363__p_at_ob_vs_q_at_ob,train_0363,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01104,B3-0448,B,Medium,High,Low,High,High,Medium,High,Medium,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,2,0,665477376,-1,1,-2,1,1,-1,2,-1,-1,1,-2,1,A
train_0363__q_at_ob_vs_p_at_ob,train_0363,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01104,B3-0448,B,Medium,High,Low,High,High,Medium,High,Medium,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,2,0,665477376,1,-1,2,-1,1,-1,2,-1,1,-1,2,-1,B
train_0364__p_at_oa_vs_q_at_oa,train_0364,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01105,B3-0449,A,Medium,Medium,High,High,Medium,High,Medium,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,3343775917,0,-1,1,0,0,-1,1,0,0,-1,1,0,A
train_0364__q_at_oa_vs_p_at_oa,train_0364,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01105,B3-0449,A,Medium,Medium,High,High,Medium,High,Medium,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,3343775917,0,1,-1,0,0,-1,1,0,0,1,-1,0,B
train_0364__p_at_ob_vs_q_at_ob,train_0364,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01105,B3-0449,A,Medium,Medium,High,High,Medium,High,Medium,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,3343775917,0,-1,1,0,0,-1,1,0,0,-1,1,0,A
train_0364__q_at_ob_vs_p_at_ob,train_0364,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01105,B3-0449,A,Medium,Medium,High,High,Medium,High,Medium,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,0,3343775917,0,1,-1,0,0,-1,1,0,0,1,-1,0,B
train_0365__p_at_oa_vs_q_at_oa,train_0365,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01107,B3-0450,A,Low,Low,High,Medium,Low,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,3233759880,0,-2,2,0,0,-2,2,0,0,-2,2,0,A
train_0365__q_at_oa_vs_p_at_oa,train_0365,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01107,B3-0450,A,Low,Low,High,Medium,Low,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,3233759880,0,2,-2,0,0,-2,2,0,0,2,-2,0,B
train_0365__p_at_ob_vs_q_at_ob,train_0365,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01107,B3-0450,A,Low,Low,High,Medium,Low,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,3233759880,0,-2,2,0,0,-2,2,0,0,-2,2,0,A
train_0365__q_at_ob_vs_p_at_ob,train_0365,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01107,B3-0450,A,Low,Low,High,Medium,Low,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,3233759880,0,2,-2,0,0,-2,2,0,0,2,-2,0,B
train_0366__p_at_oa_vs_q_at_oa,train_0366,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01108,B3-0450,B,Low,Low,High,Medium,Low,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,0,1965576212,0,-2,2,0,0,2,-2,0,0,-2,2,0,A
train_0366__q_at_oa_vs_p_at_oa,train_0366,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01108,B3-0450,B,Low,Low,High,Medium,Low,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,0,1965576212,0,2,-2,0,0,2,-2,0,0,2,-2,0,B
train_0366__p_at_ob_vs_q_at_ob,train_0366,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01108,B3-0450,B,Low,Low,High,Medium,Low,High,Low,Medium,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,0,0,1965576212,0,-2,2,0,0,2,-2,0,0,-2,2,0,A
train_0366__q_at_ob_vs_p_at_ob,train_0366,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01108,B3-0450,B,Low,Low,High,Medium,Low,High,Low,Medium,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,0,0,1965576212,0,2,-2,0,0,2,-2,0,0,2,-2,0,B
train_0367__p_at_oa_vs_q_at_oa,train_0367,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01109,B3-0451,A,Medium,Medium,Medium,Low,High,Low,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,2,0,3807440964,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,A
train_0367__q_at_oa_vs_p_at_oa,train_0367,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01109,B3-0451,A,Medium,Medium,Medium,Low,High,Low,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,2,0,3807440964,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,B
train_0367__p_at_ob_vs_q_at_ob,train_0367,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01109,B3-0451,A,Medium,Medium,Medium,Low,High,Low,Low,Medium,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,2,0,3807440964,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,A
train_0367__q_at_ob_vs_p_at_ob,train_0367,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01109,B3-0451,A,Medium,Medium,Medium,Low,High,Low,Low,Medium,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,2,0,3807440964,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,B
train_0368__p_at_oa_vs_q_at_oa,train_0368,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01110,B3-0451,B,Medium,Medium,Medium,Low,High,Low,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,1940221074,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,A
train_0368__q_at_oa_vs_p_at_oa,train_0368,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01110,B3-0451,B,Medium,Medium,Medium,Low,High,Low,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,1940221074,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,B
train_0368__p_at_ob_vs_q_at_ob,train_0368,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01110,B3-0451,B,Medium,Medium,Medium,Low,High,Low,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,1940221074,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,A
train_0368__q_at_ob_vs_p_at_ob,train_0368,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01110,B3-0451,B,Medium,Medium,Medium,Low,High,Low,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,1940221074,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,B
train_0369__p_at_oa_vs_q_at_oa,train_0369,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01111,B3-0452,A,Low,Low,Medium,Low,High,Medium,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,1965022201,-2,-1,1,0,-2,-1,1,0,-2,-1,1,0,A
train_0369__q_at_oa_vs_p_at_oa,train_0369,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01111,B3-0452,A,Low,Low,Medium,Low,High,Medium,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,1,0,1965022201,2,1,-1,0,-2,-1,1,0,2,1,-1,0,B
train_0369__p_at_ob_vs_q_at_ob,train_0369,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01111,B3-0452,A,Low,Low,Medium,Low,High,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,1965022201,-2,-1,1,0,-2,-1,1,0,-2,-1,1,0,A
train_0369__q_at_ob_vs_p_at_ob,train_0369,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01111,B3-0452,A,Low,Low,Medium,Low,High,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,1,0,1965022201,2,1,-1,0,-2,-1,1,0,2,1,-1,0,B
train_0370__p_at_oa_vs_q_at_oa,train_0370,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01112,B3-0452,B,Low,Low,Medium,Low,High,Medium,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,0,0,1652771562,-2,-1,1,0,2,1,-1,0,-2,-1,1,0,A
train_0370__q_at_oa_vs_p_at_oa,train_0370,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01112,B3-0452,B,Low,Low,Medium,Low,High,Medium,Low,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,0,0,1652771562,2,1,-1,0,2,1,-1,0,2,1,-1,0,B
train_0370__p_at_ob_vs_q_at_ob,train_0370,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01112,B3-0452,B,Low,Low,Medium,Low,High,Medium,Low,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,0,0,1652771562,-2,-1,1,0,2,1,-1,0,-2,-1,1,0,A
train_0370__q_at_ob_vs_p_at_ob,train_0370,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01112,B3-0452,B,Low,Low,Medium,Low,High,Medium,Low,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,0,0,1652771562,2,1,-1,0,2,1,-1,0,2,1,-1,0,B
train_0371__p_at_oa_vs_q_at_oa,train_0371,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01119,B3-0456,A,Low,High,High,High,Medium,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,368484124,-1,0,2,1,-1,0,2,1,-1,0,2,1,A
train_0371__q_at_oa_vs_p_at_oa,train_0371,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01119,B3-0456,A,Low,High,High,High,Medium,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,368484124,1,0,-2,-1,-1,0,2,1,1,0,-2,-1,B
train_0371__p_at_ob_vs_q_at_ob,train_0371,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01119,B3-0456,A,Low,High,High,High,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,368484124,-1,0,2,1,-1,0,2,1,-1,0,2,1,A
train_0371__q_at_ob_vs_p_at_ob,train_0371,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01119,B3-0456,A,Low,High,High,High,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,368484124,1,0,-2,-1,-1,0,2,1,1,0,-2,-1,B
train_0372__p_at_oa_vs_q_at_oa,train_0372,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01120,B3-0456,B,Low,High,High,High,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,0,886318226,-1,0,2,1,1,0,-2,-1,-1,0,2,1,A
train_0372__q_at_oa_vs_p_at_oa,train_0372,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01120,B3-0456,B,Low,High,High,High,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,0,886318226,1,0,-2,-1,1,0,-2,-1,1,0,-2,-1,B
train_0372__p_at_ob_vs_q_at_ob,train_0372,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01120,B3-0456,B,Low,High,High,High,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,0,886318226,-1,0,2,1,1,0,-2,-1,-1,0,2,1,A
train_0372__q_at_ob_vs_p_at_ob,train_0372,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01120,B3-0456,B,Low,High,High,High,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,0,886318226,1,0,-2,-1,1,0,-2,-1,1,0,-2,-1,B
train_0373__p_at_oa_vs_q_at_oa,train_0373,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01121,B3-0457,A,Low,Low,Medium,High,Low,Medium,High,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,1,0,1504840721,0,-1,-1,2,0,-1,-1,2,0,-1,-1,2,A
train_0373__q_at_oa_vs_p_at_oa,train_0373,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01121,B3-0457,A,Low,Low,Medium,High,Low,Medium,High,Low,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,1,0,1504840721,0,1,1,-2,0,-1,-1,2,0,1,1,-2,B
train_0373__p_at_ob_vs_q_at_ob,train_0373,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01121,B3-0457,A,Low,Low,Medium,High,Low,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,1,0,1504840721,0,-1,-1,2,0,-1,-1,2,0,-1,-1,2,A
train_0373__q_at_ob_vs_p_at_ob,train_0373,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01121,B3-0457,A,Low,Low,Medium,High,Low,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,0,E>S>D>A,1,0,1504840721,0,1,1,-2,0,-1,-1,2,0,1,1,-2,B
train_0374__p_at_oa_vs_q_at_oa,train_0374,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01122,B3-0457,B,Low,Low,Medium,High,Low,Medium,High,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,2,0,284141127,0,-1,-1,2,0,1,1,-2,0,-1,-1,2,A
train_0374__q_at_oa_vs_p_at_oa,train_0374,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01122,B3-0457,B,Low,Low,Medium,High,Low,Medium,High,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,2,0,284141127,0,1,1,-2,0,1,1,-2,0,1,1,-2,B
train_0374__p_at_ob_vs_q_at_ob,train_0374,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01122,B3-0457,B,Low,Low,Medium,High,Low,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,E>S>D>A,2,0,284141127,0,-1,-1,2,0,1,1,-2,0,-1,-1,2,A
train_0374__q_at_ob_vs_p_at_ob,train_0374,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01122,B3-0457,B,Low,Low,Medium,High,Low,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,E>S>D>A,2,0,284141127,0,1,1,-2,0,1,1,-2,0,1,1,-2,B
train_0375__p_at_oa_vs_q_at_oa,train_0375,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-01123,B3-0458,A,Medium,Medium,High,Low,Medium,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,1,0,3899248416,0,-1,2,-1,0,-1,2,-1,0,-1,2,-1,A
train_0375__q_at_oa_vs_p_at_oa,train_0375,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-01123,B3-0458,A,Medium,Medium,High,Low,Medium,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,1,0,3899248416,0,1,-2,1,0,-1,2,-1,0,1,-2,1,B
train_0375__p_at_ob_vs_q_at_ob,train_0375,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-01123,B3-0458,A,Medium,Medium,High,Low,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,1,0,3899248416,0,-1,2,-1,0,-1,2,-1,0,-1,2,-1,A
train_0375__q_at_ob_vs_p_at_ob,train_0375,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-01123,B3-0458,A,Medium,Medium,High,Low,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,1,0,3899248416,0,1,-2,1,0,-1,2,-1,0,1,-2,1,B
